frame_id,player_id,timestamp_s,x1,y1,x2,y2,cx,cy,w,h,confidence
644,546,21.433,752,223,887,586,820,404,134,363,0.84
644,554,21.433,285,413,394,717,339,565,109,303,0.75
644,574,21.433,465,217,603,582,534,400,137,365,0.69
644,581,21.433,1015,367,1194,720,1105,543,178,352,0.84
644,594,21.433,869,201,987,559,928,380,118,358,0.82
644,600,21.433,528,114,671,448,600,281,142,334,0.81
645,546,21.467,751,226,885,589,818,407,134,362,0.85
645,554,21.467,284,417,390,716,337,566,106,299,0.75
645,574,21.467,464,223,603,586,534,404,139,363,0.76
645,581,21.467,1021,367,1197,720,1109,543,176,352,0.84
645,594,21.467,869,204,988,562,929,383,118,358,0.83
645,600,21.467,529,115,672,454,600,284,142,338,0.8
646,546,21.5,750,227,884,589,817,408,134,361,0.85
646,554,21.5,284,418,388,716,336,567,104,297,0.75
646,574,21.5,464,225,604,587,534,406,140,362,0.75
646,581,21.5,1023,367,1198,720,1110,543,175,352,0.84
646,594,21.5,869,205,989,563,929,384,119,358,0.83
646,600,21.5,529,115,671,455,600,285,141,339,0.8
647,538,21.533,510,594,620,719,565,657,110,124,0.31
647,546,21.533,748,231,882,594,815,412,134,362,0.85
647,554,21.533,282,419,385,716,333,567,103,297,0.76
647,574,21.533,461,229,602,589,531,409,140,359,0.73
647,581,21.533,1025,370,1195,720,1110,545,170,349,0.84
647,594,21.533,866,206,986,565,926,385,120,358,0.84
647,600,21.533,532,117,671,454,602,286,139,337,0.78
648,538,21.567,513,596,622,719,568,658,109,123,0.35
648,546,21.567,748,234,881,594,815,414,133,360,0.86
648,554,21.567,278,420,382,717,330,568,103,297,0.76
648,574,21.567,460,234,599,593,530,414,139,358,0.76
648,581,21.567,1028,375,1193,719,1111,547,165,344,0.84
648,594,21.567,870,212,989,568,930,390,119,355,0.83
648,600,21.567,533,118,672,456,603,287,138,338,0.84
648,604,21.567,288,351,402,505,345,428,113,154,0.32
649,538,21.6,514,595,625,720,570,657,111,124,0.34
649,546,21.6,746,234,880,596,813,415,133,361,0.86
649,554,21.6,275,420,380,717,327,569,104,296,0.79
649,574,21.6,456,237,596,595,526,416,139,357,0.7
649,581,21.6,1035,382,1196,720,1115,551,160,337,0.83
649,594,21.6,876,216,996,571,936,393,120,354,0.84
649,600,21.6,536,119,672,455,604,287,136,336,0.84
650,538,21.633,511,589,628,719,569,654,116,130,0.46
650,544,21.633,306,348,379,505,342,427,72,156,0.51
650,546,21.633,745,235,878,597,811,416,133,361,0.85
650,554,21.633,273,421,379,718,326,569,105,296,0.81
650,574,21.633,452,236,592,596,522,416,140,360,0.73
650,581,21.633,1044,392,1200,720,1122,556,155,327,0.8
650,594,21.633,880,218,1002,573,941,396,122,355,0.84
650,600,21.633,538,121,672,455,605,288,134,333,0.83
651,546,21.667,742,237,875,599,809,418,133,361,0.85
651,554,21.667,272,420,379,718,325,569,107,297,0.82
651,574,21.667,444,235,587,598,516,417,142,362,0.69
651,581,21.667,1057,405,1208,720,1132,562,151,314,0.83
651,594,21.667,883,220,1007,576,945,398,124,356,0.84
651,600,21.667,539,123,672,454,606,288,132,331,0.84
652,546,21.7,741,237,874,599,808,418,132,361,0.85
652,554,21.7,271,420,380,718,325,569,108,297,0.82
652,574,21.7,440,235,586,598,513,417,145,363,0.68
652,581,21.7,1060,410,1211,720,1135,565,150,309,0.83
652,594,21.7,884,221,1010,577,947,399,125,356,0.84
652,600,21.7,540,124,672,454,606,289,131,329,0.84
653,546,21.733,740,237,872,601,806,419,132,363,0.84
653,554,21.733,269,418,379,717,324,568,110,299,0.83
653,574,21.733,437,235,584,599,511,417,146,364,0.77
653,581,21.733,1062,416,1211,720,1136,568,149,303,0.85
653,594,21.733,884,223,1010,579,947,401,126,356,0.84
653,600,21.733,539,123,671,455,605,289,131,332,0.84
654,1,21.767,830,560,870,654,850,607,39,94,0.78
654,2,21.767,1051,477,1101,562,1076,520,49,85,0.72
654,3,21.767,359,419,404,498,382,459,45,79,0.7
654,4,21.767,97,417,142,496,120,456,44,78,0.68
654,5,21.767,715,397,752,480,733,439,37,83,0.64
654,6,21.767,617,389,656,464,636,426,38,74,0.6
654,7,21.767,16,497,65,583,40,540,48,85,0.56
654,8,21.767,294,397,327,457,310,427,32,60,0.54
654,9,21.767,257,375,291,456,274,416,34,80,0.54
654,10,21.767,1101,437,1153,515,1127,476,51,78,0.53
654,11,21.767,45,374,89,462,67,418,43,87,0.5
654,12,21.767,203,388,239,457,221,423,36,69,0.49
654,13,21.767,778,405,818,487,798,446,39,81,0.42
654,14,21.767,142,352,178,421,160,387,35,69,0.35
654,15,21.767,574,590,623,689,599,640,48,98,0.34
655,614,21.8,262,387,293,458,277,422,30,71,0.63
656,629,21.833,224,385,261,463,242,424,36,78,0.67
657,642,21.867,188,389,226,465,207,427,37,76,0.61
658,642,21.9,188,391,226,467,207,429,37,75,0.61
658,647,21.9,720,557,764,651,742,604,43,94,0.76
658,648,21.9,935,472,990,561,963,516,54,89,0.75
658,649,21.9,250,420,292,498,271,459,42,77,0.71
658,650,21.9,671,407,709,484,690,445,37,77,0.64
658,651,21.9,514,389,549,458,532,424,34,69,0.6
658,652,21.9,149,378,187,459,168,418,38,81,0.6
658,653,21.9,94,388,130,460,112,424,36,72,0.6
658,654,21.9,0,418,35,496,17,457,35,77,0.57
658,655,21.9,598,399,643,482,620,441,44,83,0.51
658,656,21.9,1003,430,1050,506,1027,468,47,75,0.5
658,657,21.9,469,592,523,688,496,640,54,96,0.39
659,652,21.933,151,390,187,464,169,427,35,74,0.63
660,651,21.967,524,397,564,477,544,437,39,79,0.65
660,655,21.967,595,405,637,483,616,444,41,77,0.63
660,665,21.967,114,392,150,465,132,429,35,73,0.57
661,675,22.0,75,391,113,466,94,428,38,75,0.48
662,651,22.033,523,402,564,484,544,443,41,82,0.6
662,653,22.033,91,416,133,497,112,456,41,80,0.71
663,690,22.067,2,390,36,464,19,427,33,74,0.42
664,690,22.1,2,390,36,464,19,427,33,73,0.39
664,693,22.1,48,413,96,497,72,455,48,83,0.7
664,694,22.1,413,396,455,478,434,437,41,82,0.67
664,695,22.1,539,554,588,642,563,598,48,88,0.65
664,696,22.1,338,388,377,453,357,420,39,65,0.62
664,697,22.1,487,398,529,480,508,439,42,82,0.57
664,698,22.1,774,463,812,552,793,508,38,88,0.55
664,699,22.1,840,426,879,499,860,463,39,73,0.36
665,654,22.133,12,412,51,497,31,454,39,85,0.68
666,614,22.167,275,384,304,449,289,416,29,64,0.55
666,694,22.167,420,394,461,474,440,434,40,80,0.69
666,696,22.167,338,392,387,473,362,432,48,80,0.68
667,629,22.2,241,381,270,440,255,411,28,58,0.57
668,614,22.233,274,387,311,467,292,427,36,80,0.62
668,696,22.233,346,390,396,475,371,433,50,84,0.64
669,629,22.267,238,383,279,467,259,425,41,84,0.62
670,629,22.3,238,383,281,471,259,427,43,88,0.61
670,724,22.3,385,553,431,643,408,598,45,90,0.68
670,725,22.3,632,452,676,540,654,496,44,87,0.67
670,726,22.3,704,405,743,484,723,444,39,79,0.67
670,727,22.3,173,377,210,438,192,408,36,60,0.62
670,728,22.3,320,387,362,472,341,429,42,84,0.39
671,614,22.333,289,386,328,468,308,427,38,82,0.69
672,629,22.367,255,381,299,469,277,425,43,88,0.69
672,665,22.367,116,372,146,432,131,402,30,59,0.68
672,727,22.367,168,379,220,464,194,422,51,85,0.72
673,651,22.4,559,446,606,543,582,494,47,97,0.64
673,675,22.4,83,370,118,436,101,403,34,65,0.68
674,642,22.433,198,379,242,466,220,422,43,86,0.71
674,665,22.433,106,374,149,461,128,417,42,86,0.67
675,675,22.467,70,372,116,460,93,416,45,87,0.7
675,727,22.467,163,377,216,465,190,421,52,87,0.7
676,675,22.5,68,372,115,464,92,418,46,91,0.7
676,727,22.5,163,376,215,463,189,420,52,86,0.71
676,745,22.5,517,439,561,537,539,488,43,98,0.6
676,746,22.5,16,364,54,436,35,400,37,71,0.62
676,747,22.5,876,360,943,473,909,416,67,113,0.5
677,654,22.533,32,369,77,466,54,417,45,97,0.66
677,747,22.533,868,363,933,471,901,417,64,107,0.39
678,665,22.567,97,366,144,460,120,413,46,94,0.77
678,690,22.567,0,366,40,466,20,416,40,100,0.53
679,1,22.6,438,429,496,537,467,483,58,108,0.61
679,2,22.6,831,323,912,467,872,395,80,144,0.41
679,3,22.6,482,301,520,395,501,348,38,93,0.35
679,4,22.6,480,302,532,400,506,351,51,98,0.35
680,1,22.633,1160,393,1211,509,1185,451,50,115,0.38
680,2,22.633,414,430,471,537,443,484,56,107,0.37
681,760,22.667,1154,393,1205,511,1179,452,51,117,0.7
682,760,22.7,1152,393,1204,511,1178,452,52,118,0.7
683,760,22.733,1151,405,1198,512,1175,459,46,106,0.64
684,760,22.767,1147,408,1193,513,1170,461,46,105,0.68
685,760,22.8,1145,406,1194,517,1170,462,49,111,0.69
686,760,22.833,1146,409,1196,522,1171,466,50,113,0.79
686,772,22.833,267,429,336,559,302,494,68,129,0.75
687,760,22.867,1150,416,1202,529,1176,473,51,112,0.72
687,772,22.867,243,433,313,566,278,499,70,132,0.81
688,760,22.9,1152,419,1204,531,1178,475,51,112,0.72
688,772,22.9,235,434,305,568,270,501,70,134,0.81
688,778,22.9,350,356,408,485,379,420,57,129,0.75
688,779,22.9,275,269,345,394,310,332,69,124,0.52
689,760,22.933,1153,397,1218,538,1185,467,64,141,0.72
689,772,22.933,215,441,286,576,251,508,70,135,0.79
689,778,22.933,335,358,394,490,365,424,59,131,0.73
689,781,22.933,713,385,791,478,752,431,77,93,0.68
690,760,22.967,1162,414,1223,546,1192,480,61,132,0.68
690,772,22.967,192,445,264,585,228,515,72,140,0.76
690,778,22.967,314,361,376,499,345,430,61,137,0.73
690,781,22.967,705,389,784,484,744,437,78,94,0.81
691,760,23.0,1173,422,1235,555,1204,489,61,133,0.7
691,772,23.0,167,450,242,597,205,524,74,146,0.79
691,778,23.0,288,364,352,506,320,435,63,141,0.76
691,781,23.0,697,395,778,492,737,443,81,97,0.82
692,760,23.033,1181,424,1247,566,1214,495,65,141,0.65
692,772,23.033,142,457,219,610,181,533,76,152,0.8
692,778,23.033,265,364,333,513,299,438,67,149,0.77
692,781,23.033,690,395,778,500,734,448,87,104,0.31
693,760,23.067,1192,430,1261,579,1226,504,68,148,0.76
693,772,23.067,117,464,194,621,156,542,77,157,0.78
693,778,23.067,242,367,312,521,277,444,69,154,0.78
693,781,23.067,682,403,769,507,726,455,86,104,0.78
694,760,23.1,1196,432,1266,584,1231,508,69,151,0.77
694,772,23.1,109,466,185,625,147,546,76,158,0.78
694,778,23.1,234,368,305,524,269,446,70,155,0.78
694,781,23.1,680,405,766,509,723,457,86,103,0.79
694,785,23.1,162,291,228,415,195,353,66,124,0.59
695,760,23.133,1200,421,1277,590,1239,505,76,168,0.6
695,772,23.133,89,472,162,627,126,550,73,155,0.79
695,778,23.133,214,373,286,531,250,452,71,158,0.81
695,781,23.133,675,410,763,517,719,463,88,106,0.81
695,785,23.133,147,292,213,417,180,355,66,125,0.73
696,760,23.167,1214,441,1280,600,1247,521,65,158,0.79
696,772,23.167,62,478,133,629,98,554,71,150,0.81
696,778,23.167,188,377,263,542,225,460,74,164,0.77
696,781,23.167,666,414,758,525,712,470,91,111,0.83
696,785,23.167,119,293,187,420,153,357,67,127,0.75
697,760,23.2,1214,410,1280,613,1247,512,65,202,0.64
697,772,23.2,34,486,102,629,68,558,67,143,0.79
697,778,23.2,159,380,236,551,198,466,76,170,0.79
697,781,23.2,657,421,751,534,704,478,93,113,0.74
697,785,23.2,87,291,159,426,123,359,71,134,0.76
698,772,23.233,0,495,75,664,37,579,75,169,0.82
698,778,23.233,128,384,206,561,167,473,78,176,0.81
698,781,23.233,647,426,744,544,696,485,96,118,0.64
698,785,23.233,51,289,127,431,89,360,75,142,0.73
699,772,23.267,0,501,57,687,28,594,57,186,0.7
699,778,23.267,95,387,176,573,135,480,80,185,0.81
699,781,23.267,638,429,738,553,688,491,100,123,0.7
699,785,23.267,20,289,95,434,58,362,75,144,0.7
700,772,23.3,0,503,50,696,25,600,50,193,0.7
700,778,23.3,83,388,164,577,123,483,81,189,0.81
700,781,23.3,634,431,736,556,685,493,101,125,0.7
700,785,23.3,9,290,85,435,47,362,75,144,0.7
701,778,23.333,58,391,140,586,99,489,82,195,0.82
701,781,23.333,626,432,731,562,679,497,104,129,0.79
701,785,23.333,0,286,65,441,32,364,65,155,0.61
702,778,23.367,27,393,112,596,70,494,84,202,0.84
702,781,23.367,621,436,727,569,674,502,106,132,0.76
703,778,23.4,0,395,83,607,41,501,83,211,0.86
703,781,23.4,615,442,723,577,669,509,107,134,0.66
704,778,23.433,0,396,63,617,31,507,63,221,0.82
704,781,23.433,608,445,719,585,663,515,111,139,0.68
705,781,23.467,603,448,717,593,660,520,114,145,0.74
706,781,23.5,601,448,717,595,659,522,115,147,0.75
706,790,23.5,0,184,51,624,25,404,51,439,0.3
707,781,23.533,602,450,719,600,660,525,116,150,0.8
708,781,23.567,603,453,720,604,661,528,117,151,0.72
709,781,23.6,607,458,723,608,665,533,116,149,0.7
710,781,23.633,607,459,726,612,667,536,118,152,0.73
711,781,23.667,606,460,726,615,666,537,120,155,0.71
712,781,23.7,605,460,726,616,666,538,120,156,0.7
712,793,23.7,1228,269,1280,720,1254,494,51,450,0.35
712,794,23.7,1163,176,1279,720,1221,448,116,543,0.34
713,781,23.733,604,459,726,617,665,538,122,158,0.69
714,781,23.767,604,459,728,620,666,540,123,160,0.67
715,781,23.8,606,460,731,622,669,541,124,161,0.67
716,781,23.833,606,459,732,623,669,541,125,163,0.72
717,781,23.867,606,458,734,624,670,541,127,166,0.59
718,781,23.9,606,457,734,625,670,541,128,167,0.59
719,781,23.933,607,458,734,625,670,542,127,166,0.59
720,781,23.967,604,455,734,625,669,540,129,170,0.66
721,781,24.0,604,452,734,625,669,538,130,172,0.67
722,781,24.033,602,446,737,625,670,536,134,179,0.59
723,781,24.067,603,442,739,625,671,533,136,182,0.69
724,781,24.1,603,440,739,624,671,532,135,183,0.68
725,781,24.133,605,436,743,624,674,530,137,187,0.72
726,781,24.167,606,430,749,624,678,527,142,194,0.36
727,1,24.2,611,338,805,623,708,481,193,285,0.22
727,2,24.2,603,257,824,628,713,442,221,371,0.2
728,1,24.233,614,233,813,627,714,430,198,394,0.17
729,781,24.267,613,410,770,625,691,517,156,214,0.31
730,781,24.3,614,407,771,625,693,516,156,217,0.34
731,781,24.333,613,401,768,623,691,512,155,222,0.38
732,781,24.367,618,397,770,623,694,510,152,225,0.37
733,793,24.4,1211,283,1263,671,1237,477,51,387,0.81
734,793,24.433,1218,281,1271,669,1244,475,53,387,0.78
734,795,24.433,493,230,695,622,594,426,202,391,0.88
734,796,24.433,307,3,453,238,380,120,146,235,0.86
734,797,24.433,818,246,1028,604,923,425,209,357,0.83
734,798,24.433,1011,180,1170,486,1090,333,158,305,0.8
734,799,24.433,910,0,1020,209,965,105,110,208,0.81
734,800,24.433,159,302,412,661,285,481,253,358,0.82
734,801,24.433,224,103,375,438,300,270,151,334,0.74
735,793,24.467,1227,282,1279,669,1253,475,52,387,0.65
735,795,24.467,493,230,695,621,594,426,201,390,0.88
735,796,24.467,322,2,468,236,395,119,145,233,0.87
735,797,24.467,810,248,1016,601,913,425,206,353,0.83
735,798,24.467,1017,173,1179,485,1098,329,162,312,0.83
735,799,24.467,932,0,1042,209,987,105,110,208,0.83
735,800,24.467,158,301,402,647,280,474,244,346,0.87
735,801,24.467,260,106,417,453,338,280,156,346,0.75
735,802,24.467,17,5,96,282,56,144,78,276,0.86
736,793,24.5,1231,282,1280,670,1255,476,48,387,0.65
736,795,24.5,492,230,695,620,593,425,202,389,0.88
736,796,24.5,328,2,473,235,401,119,145,233,0.87
736,797,24.5,807,249,1012,600,910,424,204,351,0.83
736,798,24.5,1019,170,1182,485,1100,328,163,314,0.83
736,799,24.5,939,0,1050,209,995,105,110,208,0.83
736,800,24.5,158,300,399,642,278,471,240,341,0.87
736,801,24.5,272,107,430,458,351,283,158,350,0.75
736,802,24.5,20,5,100,282,60,143,79,277,0.86
737,793,24.533,1232,278,1280,672,1256,475,47,394,0.4
737,795,24.533,497,229,702,622,600,425,205,393,0.88
737,796,24.533,347,2,480,213,413,108,133,210,0.82
737,797,24.533,796,249,1001,603,899,426,204,354,0.84
737,798,24.533,1027,168,1191,486,1109,327,164,317,0.81
737,799,24.533,961,1,1072,211,1017,106,111,210,0.79
737,800,24.533,164,297,400,632,282,464,235,335,0.86
737,801,24.533,298,108,458,466,378,287,160,357,0.69
737,802,24.533,41,4,123,282,82,143,82,278,0.85
738,793,24.567,1231,305,1279,673,1255,489,48,368,0.48
738,795,24.567,511,234,716,625,613,430,204,391,0.88
738,796,24.567,364,2,487,193,426,97,123,191,0.85
738,797,24.567,796,248,999,603,897,425,203,354,0.85
738,798,24.567,1035,168,1201,487,1118,327,165,319,0.83
738,799,24.567,982,1,1093,211,1038,106,110,209,0.82
738,800,24.567,164,292,399,626,281,459,235,334,0.86
738,801,24.567,325,110,484,467,405,289,158,357,0.78
738,802,24.567,71,4,158,285,115,145,86,281,0.83
739,793,24.6,1221,270,1276,676,1248,473,54,406,0.48
739,795,24.6,522,238,726,627,624,432,204,389,0.88
739,796,24.6,373,2,497,192,435,97,124,189,0.82
739,797,24.6,796,247,1000,604,898,425,204,356,0.82
739,798,24.6,1036,165,1205,489,1121,327,168,324,0.85
739,799,24.6,1004,0,1115,210,1060,105,110,209,0.83
739,800,24.6,158,294,392,625,275,459,234,331,0.86
739,801,24.6,350,112,509,469,430,291,158,356,0.85
739,802,24.6,99,4,191,287,145,146,91,283,0.84
740,793,24.633,1215,272,1272,676,1243,474,57,404,0.41
740,795,24.633,527,238,733,627,630,433,206,388,0.88
740,796,24.633,367,3,491,194,429,98,124,190,0.81
740,797,24.633,797,248,1001,605,899,426,204,357,0.81
740,798,24.633,1037,170,1206,493,1121,331,169,323,0.85
740,799,24.633,1028,0,1137,206,1082,103,108,205,0.81
740,800,24.633,150,301,378,624,264,463,228,322,0.87
740,801,24.633,374,114,533,470,453,292,158,356,0.83
740,802,24.633,126,3,223,289,174,146,97,286,0.84
741,793,24.667,1214,261,1274,678,1244,470,59,416,0.42
741,795,24.667,522,234,734,631,628,433,211,396,0.87
741,796,24.667,371,4,495,194,433,99,123,190,0.82
741,797,24.667,793,245,1001,613,897,429,208,367,0.81
741,798,24.667,1036,177,1206,501,1121,339,169,324,0.84
741,799,24.667,1051,1,1163,213,1107,107,112,212,0.76
741,800,24.667,136,311,356,623,246,467,219,311,0.87
741,801,24.667,402,112,561,474,482,293,159,361,0.8
741,802,24.667,154,3,256,292,205,147,102,288,0.84
742,793,24.7,1214,256,1276,679,1245,467,61,422,0.41
742,795,24.7,520,233,734,633,627,433,213,399,0.87
742,796,24.7,372,4,496,195,434,99,124,191,0.83
742,797,24.7,791,244,1000,616,896,430,208,372,0.8
742,798,24.7,1036,179,1205,504,1121,342,169,324,0.84
742,799,24.7,1060,1,1174,215,1117,108,113,214,0.75
742,800,24.7,132,314,349,622,240,468,216,307,0.87
742,801,24.7,412,112,571,475,491,293,158,363,0.8
742,802,24.7,162,2,269,292,216,147,106,289,0.84
743,795,24.733,514,234,729,633,622,434,214,399,0.85
743,796,24.733,378,3,508,204,443,103,129,200,0.82
743,797,24.733,779,254,985,623,882,438,205,368,0.83
743,798,24.733,1029,187,1195,507,1112,347,165,320,0.82
743,799,24.733,1072,1,1187,218,1130,109,114,216,0.8
743,800,24.733,118,316,332,624,225,470,214,308,0.87
743,801,24.733,440,112,597,477,519,295,157,365,0.78
743,802,24.733,181,3,292,294,237,148,110,291,0.84
744,795,24.767,525,237,738,632,632,435,212,395,0.84
744,796,24.767,375,3,528,244,452,123,153,241,0.84
744,797,24.767,767,264,966,626,867,445,199,361,0.83
744,798,24.767,1019,195,1178,507,1099,351,159,312,0.83
744,799,24.767,1093,1,1211,223,1152,112,118,222,0.85
744,800,24.767,108,317,319,627,213,472,211,309,0.85
744,801,24.767,466,115,620,478,543,297,154,363,0.76
744,802,24.767,209,4,322,295,265,150,113,291,0.82
745,795,24.8,534,242,744,633,639,438,209,390,0.77
745,796,24.8,380,3,542,262,461,132,162,258,0.86
745,797,24.8,755,271,949,629,852,450,194,358,0.82
745,798,24.8,1013,195,1172,510,1093,353,159,314,0.8
745,799,24.8,1105,1,1226,230,1166,116,121,229,0.84
745,800,24.8,98,313,307,628,202,470,209,314,0.85
745,801,24.8,511,150,697,580,604,365,186,429,0.66
745,802,24.8,238,6,352,295,295,151,114,289,0.8
746,795,24.833,501,248,718,636,610,442,216,387,0.78
746,796,24.833,385,4,553,274,469,139,167,269,0.86
746,797,24.833,746,275,940,634,843,455,193,358,0.82
746,798,24.833,1012,192,1174,513,1093,352,161,321,0.82
746,799,24.833,1117,1,1241,238,1179,120,123,236,0.84
746,800,24.833,91,308,301,629,196,468,210,320,0.85
746,802,24.833,241,11,361,299,301,155,120,288,0.8
747,795,24.867,459,255,674,640,566,448,215,385,0.77
747,796,24.867,385,9,554,285,469,147,169,275,0.86
747,797,24.867,739,277,934,637,836,457,195,359,0.81
747,798,24.867,1009,188,1175,517,1092,352,165,328,0.83
747,799,24.867,1129,2,1253,243,1191,122,124,241,0.83
747,800,24.867,86,301,299,630,192,465,213,329,0.84
747,802,24.867,272,14,395,302,333,158,123,288,0.8
747,804,24.867,561,123,675,318,618,220,113,194,0.55
748,795,24.9,443,257,658,642,550,450,215,384,0.77
748,796,24.9,385,11,554,290,469,150,169,278,0.86
748,797,24.9,736,278,933,638,834,458,196,359,0.8
748,798,24.9,1008,186,1176,518,1092,352,167,331,0.83
748,799,24.9,1133,2,1257,244,1195,123,123,242,0.84
748,800,24.9,84,298,298,631,191,464,214,332,0.84
748,802,24.9,282,15,408,303,345,159,125,288,0.8
748,804,24.9,564,123,677,317,620,220,113,193,0.55
749,795,24.933,443,266,658,647,550,457,214,380,0.73
749,796,24.933,376,14,546,295,461,155,169,281,0.83
749,797,24.933,729,278,929,638,829,458,199,359,0.86
749,798,24.933,995,189,1166,520,1080,355,170,331,0.84
749,799,24.933,1144,2,1267,247,1205,124,123,245,0.82
749,800,24.933,76,294,293,627,185,461,216,333,0.84
749,802,24.933,294,17,423,306,359,162,129,288,0.79
749,804,24.933,593,128,716,337,654,232,123,208,0.62
750,795,24.967,439,277,652,656,545,467,213,378,0.78
750,796,24.967,375,20,541,299,458,160,165,279,0.82
750,797,24.967,721,279,925,639,823,459,203,360,0.86
750,798,24.967,987,193,1159,522,1073,358,172,329,0.84
750,799,24.967,1155,1,1279,249,1217,125,124,247,0.83
750,800,24.967,71,294,293,626,182,460,221,331,0.86
750,802,24.967,309,22,439,311,374,167,130,288,0.83
750,804,24.967,576,132,767,458,672,295,190,325,0.66
750,805,24.967,509,281,646,655,577,468,137,374,0.64
751,795,25.0,442,290,653,661,547,475,211,371,0.8
751,796,25.0,376,17,542,301,459,159,166,284,0.81
751,797,25.0,718,283,925,645,821,464,206,362,0.87
751,798,25.0,992,259,1139,529,1065,394,147,270,0.81
751,799,25.0,1162,0,1280,251,1221,126,117,250,0.85
751,800,25.0,61,298,284,621,172,460,222,322,0.84
751,802,25.0,322,24,453,313,387,168,131,288,0.81
751,804,25.0,575,136,786,500,681,318,211,364,0.59
752,795,25.033,443,282,661,665,552,473,218,382,0.84
752,796,25.033,380,14,546,303,463,159,165,288,0.75
752,797,25.033,712,286,921,651,816,468,208,365,0.86
752,798,25.033,967,224,1135,533,1051,379,168,308,0.8
752,799,25.033,1168,0,1280,253,1224,127,111,252,0.86
752,800,25.033,43,305,268,623,156,464,224,318,0.79
752,802,25.033,335,24,467,314,401,169,131,289,0.84
752,804,25.033,590,140,808,521,699,330,217,381,0.78
753,795,25.067,446,284,668,667,557,475,221,382,0.85
753,796,25.067,386,11,552,305,469,158,165,294,0.66
753,797,25.067,700,293,904,651,802,472,203,358,0.82
753,798,25.067,947,219,1118,536,1033,378,171,316,0.83
753,799,25.067,1179,2,1280,253,1229,127,100,251,0.79
753,800,25.067,26,310,249,623,137,467,222,313,0.84
753,802,25.067,344,23,477,316,411,169,133,293,0.82
753,804,25.067,606,145,819,522,712,334,212,376,0.65
754,795,25.1,447,285,671,668,559,476,224,383,0.85
754,796,25.1,390,9,552,306,471,158,162,296,0.66
754,797,25.1,696,296,898,651,797,473,201,355,0.82
754,798,25.1,940,217,1111,537,1025,377,171,319,0.83
754,799,25.1,1183,2,1280,253,1231,128,96,250,0.78
754,800,25.1,20,312,243,623,131,468,222,311,0.84
754,802,25.1,346,22,481,316,414,169,134,294,0.82
754,804,25.1,613,148,821,520,717,334,207,372,0.64
755,795,25.133,449,291,673,668,561,479,223,376,0.86
755,796,25.133,393,10,551,304,472,157,158,294,0.66
755,797,25.133,666,292,868,652,767,472,202,360,0.81
755,798,25.133,924,217,1094,536,1009,377,169,319,0.83
755,799,25.133,1191,4,1280,257,1235,131,88,253,0.8
755,800,25.133,4,310,227,625,116,468,222,314,0.81
755,802,25.133,350,18,487,316,419,167,136,297,0.8
756,795,25.167,444,307,664,669,554,488,219,361,0.87
756,797,25.167,629,290,830,648,729,469,200,357,0.77
756,798,25.167,914,212,1083,535,999,374,169,322,0.83
756,799,25.167,1197,4,1280,260,1238,132,82,255,0.78
756,800,25.167,0,305,204,628,102,466,204,322,0.82
756,802,25.167,368,15,510,313,439,164,141,297,0.69
756,804,25.167,662,152,860,518,761,335,197,366,0.67
757,795,25.2,429,318,647,669,538,493,217,351,0.88
757,796,25.2,375,10,541,311,458,161,166,301,0.85
757,797,25.2,620,290,818,647,719,469,197,357,0.54
757,798,25.2,905,208,1078,537,992,372,172,329,0.83
757,799,25.2,1205,5,1280,261,1242,133,74,255,0.72
757,800,25.2,0,301,183,628,91,464,183,327,0.84
757,804,25.2,696,151,883,513,789,332,187,361,0.79
758,795,25.233,415,327,628,669,521,498,213,342,0.81
758,796,25.233,373,14,543,313,458,163,170,298,0.86
758,797,25.233,592,288,794,650,693,469,202,362,0.75
758,798,25.233,898,204,1073,539,985,371,174,335,0.83
758,799,25.233,1214,7,1280,262,1247,134,65,254,0.65
758,800,25.233,0,298,164,631,82,465,164,332,0.85
758,804,25.233,718,150,896,507,807,329,177,357,0.78
759,795,25.267,395,331,605,670,500,500,210,338,0.87
759,796,25.267,377,22,548,315,462,168,170,292,0.86
759,797,25.267,582,290,784,647,683,469,202,357,0.83
759,798,25.267,886,204,1063,540,975,372,177,335,0.84
759,800,25.267,0,298,149,633,74,466,149,335,0.87
759,804,25.267,728,147,905,511,816,329,176,363,0.79
760,795,25.3,388,332,597,670,493,501,209,337,0.87
760,796,25.3,378,25,550,315,464,170,172,290,0.86
760,797,25.3,578,290,782,646,680,468,203,355,0.83
760,798,25.3,882,204,1061,540,971,372,179,336,0.84
760,800,25.3,0,298,141,634,70,466,141,335,0.87
760,804,25.3,732,146,906,512,819,329,173,366,0.8
760,808,25.3,1252,5,1279,263,1266,134,26,257,0.36
761,795,25.333,390,331,598,668,494,499,208,337,0.84
761,796,25.333,384,27,556,315,470,171,172,287,0.83
761,797,25.333,573,294,776,649,674,472,203,355,0.85
761,798,25.333,873,209,1052,543,963,376,179,334,0.86
761,800,25.333,0,301,135,649,67,475,135,348,0.85
761,804,25.333,754,144,924,509,839,327,170,365,0.77
762,795,25.367,390,327,601,668,495,498,210,340,0.83
762,796,25.367,389,29,560,312,474,170,170,283,0.83
762,797,25.367,566,302,764,652,665,477,197,350,0.83
762,798,25.367,868,217,1043,547,956,382,175,330,0.81
762,800,25.367,0,307,128,660,64,484,128,352,0.85
762,804,25.367,779,143,945,510,862,327,165,366,0.78
763,795,25.4,389,324,603,670,496,497,213,346,0.85
