frame_id,player_id,timestamp_s,x1,y1,x2,y2,cx,cy,w,h,confidence
6087,1,209.862,318,337,328,346,323,341,9,9,0.34
6088,948,209.897,318,337,328,346,323,341,9,9,0.33
6089,1,209.931,289,370,303,382,296,376,13,11,0.35
6090,1,209.966,286,367,299,380,293,374,12,12,0.47
6091,1,210.0,181,72,192,84,186,78,11,11,0.14
6091,2,210.0,283,362,293,373,288,368,10,11,0.13
6099,1,210.276,292,388,302,396,297,392,9,8,0.1
6100,1,210.31,170,65,181,75,175,70,11,10,0.2
6100,2,210.31,866,351,886,365,876,358,20,13,0.11
6100,3,210.31,1057,294,1066,304,1061,299,8,10,0.11
6101,1,210.345,169,63,181,74,175,69,11,10,0.19
6101,2,210.345,161,61,180,75,170,68,19,13,0.17
6102,1,210.379,212,430,222,439,217,434,10,9,0.46
6103,952,210.414,212,430,222,439,217,434,9,9,0.36
6104,1,210.448,151,60,165,72,158,66,13,12,0.33
6105,1,210.483,1033,283,1044,293,1038,288,10,10,0.25
6105,2,210.483,615,70,622,78,619,74,7,8,0.11
6106,1,210.517,612,70,620,78,616,74,7,8,0.69
6113,1,210.759,130,99,138,107,134,103,7,8,0.38
6114,1,210.793,883,413,896,425,889,419,12,11,0.12
6116,1,210.862,1028,247,1038,258,1033,253,9,11,0.16
6119,1,210.966,304,279,313,287,308,283,8,7,0.15
6120,1,211.0,877,101,886,109,881,105,8,8,0.39
6121,1,211.034,84,73,94,83,89,78,9,9,0.29
6122,1,211.069,305,337,317,347,311,342,12,10,0.12
6122,2,211.069,565,357,576,369,570,363,11,11,0.1
6123,1,211.103,958,226,969,236,964,231,10,10,0.17
6123,2,211.103,845,299,859,314,852,306,14,14,0.14
6124,1,211.138,958,226,969,236,964,231,10,10,0.17
6124,2,211.138,845,299,859,314,852,306,14,14,0.14
6125,1,211.172,877,267,887,277,882,272,9,9,0.59
6126,1,211.207,733,496,744,507,739,501,10,10,0.49
6127,1,211.241,941,207,951,218,946,212,10,10,0.55
6127,2,211.241,1016,60,1036,80,1026,70,20,20,0.43
6128,1,211.276,923,200,935,212,929,206,12,12,0.17
6129,1,211.31,923,200,935,212,929,206,12,12,0.17
6130,1,211.345,994,60,1018,80,1006,70,24,20,0.14
6130,2,211.345,758,334,772,344,765,339,13,10,0.11
6131,1,211.379,863,156,873,166,868,161,9,9,0.3
6131,2,211.379,884,194,896,208,890,201,11,14,0.26
6132,1,211.414,844,153,854,162,849,157,9,9,0.24
6133,1,211.448,221,298,233,312,227,305,11,13,0.22
6135,1,211.517,816,197,826,210,821,203,10,12,0.22
6135,2,211.517,735,99,745,111,740,105,10,11,0.13
6136,1,211.552,816,197,826,210,821,203,10,12,0.23
6136,2,211.552,735,99,745,111,740,105,10,11,0.13
6136,3,211.552,232,245,243,256,237,251,11,11,0.1
6137,1,211.586,719,96,729,106,724,101,9,9,0.56
6137,2,211.586,764,143,775,153,769,148,10,9,0.43
6138,1,211.621,748,143,758,153,753,148,10,9,0.34
6138,2,211.621,756,285,767,297,761,291,11,11,0.33
6139,1,211.655,405,323,417,334,411,329,11,10,0.26
6139,2,211.655,761,186,771,197,766,191,10,11,0.11
6140,1,211.69,405,323,417,334,411,329,11,10,0.23
6140,2,211.69,761,186,771,197,766,191,10,11,0.11
6141,1,211.724,887,113,898,124,892,119,11,10,0.55
6142,1,211.759,640,386,652,397,646,392,11,11,0.38
6143,1,211.793,679,138,691,147,685,143,11,9,0.18
6143,2,211.793,370,323,381,333,376,328,11,10,0.17
6143,3,211.793,199,66,209,79,204,72,9,13,0.12
6144,1,211.828,357,323,369,334,363,328,12,11,0.61
6144,2,211.828,832,59,852,72,842,66,20,13,0.52
6145,976,211.862,357,323,369,334,363,328,12,11,0.61
6145,977,211.862,832,59,853,72,842,66,20,13,0.52
6146,1,211.897,345,323,358,335,352,329,13,12,0.76
6147,1,211.931,329,324,341,336,335,330,12,11,0.36
6148,1,211.966,733,236,742,245,738,240,9,9,0.14
6148,2,211.966,800,60,815,73,807,66,15,13,0.1
6149,1,212.0,733,236,742,245,738,240,9,9,0.14
6149,2,212.0,799,60,815,73,807,66,15,13,0.1
6151,1,212.069,605,181,618,195,611,188,12,14,0.31
6152,1,212.103,294,331,306,342,300,337,11,10,0.47
6153,1,212.138,288,332,298,342,293,337,10,10,0.24
6154,1,212.172,280,333,291,344,285,338,11,10,0.53
6155,1,212.207,274,333,285,344,279,338,10,10,0.18
6156,1,212.241,274,333,285,344,279,338,10,10,0.18
6157,1,212.276,267,334,278,344,272,339,10,10,0.48
6158,1,212.31,260,334,271,345,266,339,11,10,0.42
6158,2,212.31,857,60,871,71,864,65,13,11,0.31
6159,1,212.345,253,335,264,346,258,340,11,11,0.6
6160,989,212.379,253,335,264,346,258,340,11,11,0.6
6161,1,212.414,236,336,249,348,242,342,13,12,0.76
6161,2,212.414,756,60,766,71,761,66,10,10,0.36
6162,990,212.448,236,336,249,348,242,342,13,12,0.76
6162,991,212.448,756,60,766,71,761,66,10,10,0.36
6163,1,212.483,228,338,239,349,233,343,10,10,0.57
6164,1,212.517,218,338,230,349,224,343,11,11,0.49
6165,1,212.552,207,338,221,350,214,344,13,12,0.59
6166,1,212.586,199,340,210,351,205,345,10,10,0.71
6167,1,212.621,191,338,204,351,198,344,13,12,0.4
6167,2,212.621,708,59,716,68,712,64,8,9,0.32
6168,997,212.655,191,338,204,351,198,344,13,12,0.4
6168,998,212.655,708,59,716,68,712,64,8,9,0.33
6169,1,212.69,663,221,673,230,668,226,10,9,0.26
6169,2,212.69,96,235,106,244,101,240,10,9,0.21
6169,3,212.69,184,338,196,350,190,344,12,11,0.15
6170,1,212.724,177,340,190,352,184,346,12,11,0.45
6171,1,212.759,171,340,182,351,176,346,11,10,0.61
6172,1,212.793,647,62,658,73,653,67,10,10,0.3
6172,2,212.793,164,338,177,350,170,344,12,12,0.26
6172,3,212.793,648,61,660,70,654,66,12,9,0.12
6174,1,212.862,296,71,305,79,301,75,9,8,0.11
6175,1,212.897,630,59,646,71,638,65,15,11,0.34
6176,1,212.931,617,65,627,75,622,70,9,10,0.43
6176,2,212.931,149,341,161,352,155,347,12,11,0.43
6177,1,212.966,147,341,158,352,153,347,10,10,0.39
6177,2,212.966,598,154,607,164,602,159,9,10,0.33
6178,1,213.0,143,340,155,351,149,346,11,11,0.28
6179,1,213.034,595,66,604,76,599,71,8,10,0.26
6179,2,213.034,313,204,323,215,318,210,9,10,0.12
6179,3,213.034,593,65,605,75,599,70,12,10,0.12
6180,1,213.069,595,66,604,76,599,71,8,10,0.25
6180,2,213.069,313,204,323,215,318,209,9,10,0.13
6180,3,213.069,593,65,605,75,599,70,12,10,0.12
6181,1,213.103,277,109,286,119,281,114,9,9,0.64
6181,2,213.103,1093,59,1106,72,1099,66,12,13,0.5
6182,1,213.138,1091,59,1105,73,1098,66,13,13,0.2
6183,1,213.172,261,108,271,119,266,113,9,10,0.43
6184,1,213.207,136,343,147,353,141,348,10,10,0.28
6185,1,213.241,136,343,147,353,141,348,10,10,0.29
6186,1,213.276,136,344,146,354,141,349,10,9,0.25
6187,1,213.31,582,65,594,77,588,71,11,12,0.24
6187,2,213.31,647,285,658,295,652,290,11,10,0.18
6188,1,213.345,647,285,658,296,652,291,11,11,0.13
6189,1,213.379,125,349,137,361,131,355,12,11,0.51
6190,1018,213.414,125,349,137,361,131,355,12,11,0.51
6193,1,213.517,207,116,217,127,212,121,10,10,0.15
6193,2,213.517,116,351,128,363,122,357,11,11,0.14
6194,1,213.552,114,351,125,362,119,357,11,11,0.4
6195,1019,213.586,110,351,123,363,117,357,12,12,0.63
6196,1,213.621,108,352,119,363,113,357,11,11,0.37
6200,1,213.759,164,126,174,136,169,131,9,10,0.16
6201,1,213.793,153,123,165,135,159,129,11,11,0.49
6203,1,213.862,96,356,108,368,102,362,11,11,0.23
6204,1,213.897,96,356,108,368,102,362,11,11,0.23
6205,1,213.931,97,357,108,368,102,363,11,11,0.36
6206,1022,213.966,97,357,108,368,102,362,11,11,0.34
6207,1022,214.0,98,357,109,368,104,363,11,11,0.39
6208,1,214.034,101,359,112,369,106,364,11,10,0.17
6209,1,214.069,94,145,105,156,100,151,10,10,0.12
6209,2,214.069,223,212,234,223,228,217,10,10,0.12
6210,1,214.103,94,145,105,156,100,151,10,10,0.12
6210,2,214.103,223,212,234,223,228,217,10,10,0.12
6211,1,214.138,107,361,118,372,113,367,10,11,0.21
6211,2,214.138,222,212,233,222,228,217,11,10,0.11
6211,3,214.138,681,60,695,71,688,65,14,11,0.1
6212,1,214.172,111,363,124,375,117,369,12,12,0.55
6212,2,214.172,689,59,700,70,695,64,11,10,0.39
6213,1,214.207,695,60,706,71,701,66,10,10,0.23
6213,2,214.207,119,364,129,375,124,370,10,11,0.12
6213,3,214.207,31,59,41,67,36,63,9,7,0.11
6213,4,214.207,542,289,552,299,547,294,10,10,0.1
6214,1,214.241,123,363,137,376,130,369,13,12,0.67
6215,1,214.276,119,148,129,158,124,153,9,10,0.22
6216,1,214.31,119,148,129,158,124,153,9,10,0.22
6218,1,214.379,721,64,731,76,726,70,10,12,0.13
6218,2,214.379,149,359,159,370,154,364,10,10,0.13
6219,1,214.414,530,74,541,84,536,79,10,9,0.2
6220,1,214.448,609,181,620,193,615,187,10,11,0.14
6220,2,214.448,165,359,177,370,171,364,12,11,0.11
6221,1,214.483,642,315,651,327,647,321,9,11,0.17
6221,2,214.483,179,359,190,370,185,364,11,10,0.16
6222,1,214.517,642,315,651,327,647,321,9,11,0.16
6222,2,214.517,179,359,190,370,185,364,11,10,0.15
6223,1,214.552,661,313,674,330,668,321,13,16,0.64
6225,1,214.621,141,180,150,189,146,185,8,8,0.66
6226,1,214.655,27,70,35,80,31,75,8,9,0.35
6227,1,214.69,587,70,601,84,594,77,14,14,0.33
6228,1031,214.724,587,70,601,84,594,77,14,14,0.33
6229,1,214.759,302,247,316,261,309,254,14,13,0.29
6230,1,214.793,212,208,222,219,217,214,9,10,0.71
6231,1,214.828,9,208,22,221,15,215,12,12,0.19
6232,1,214.862,13,236,22,244,17,240,8,7,0.28
6232,2,214.862,110,111,119,121,114,116,9,9,0.28
6232,3,214.862,848,384,860,398,854,391,12,14,0.23
6232,4,214.862,308,239,318,248,313,243,9,9,0.21
6232,5,214.862,398,66,407,75,402,71,8,9,0.18
6233,1,214.897,518,266,528,277,523,272,10,11,0.14
6234,1,214.931,518,266,528,277,523,272,10,11,0.14
6235,1,214.966,905,403,916,415,911,409,10,11,0.17
6236,1,215.0,402,349,412,359,407,354,10,9,0.13
6236,2,215.0,402,296,412,306,407,301,10,10,0.13
6237,1,215.034,193,126,201,135,197,131,8,9,0.56
6238,1,215.069,442,359,451,369,447,364,9,9,0.11
6239,1,215.103,558,209,570,222,564,216,11,13,0.45
6240,1040,215.138,558,209,570,222,564,216,11,13,0.44
6241,1,215.172,36,397,47,408,41,402,10,10,0.15
6241,2,215.172,542,68,555,84,549,76,12,15,0.13
6241,3,215.172,518,377,528,387,523,382,9,10,0.13
6241,4,215.172,320,269,329,278,324,273,9,9,0.11
6242,1,215.207,264,153,273,161,269,157,8,8,0.35
6242,2,215.207,867,229,877,240,872,235,10,10,0.34
6242,3,215.207,172,285,182,294,177,290,10,9,0.31
6244,1,215.276,605,185,617,198,611,191,12,12,0.22
6245,1,215.31,400,306,413,316,407,311,13,10,0.16
6245,2,215.31,615,183,629,195,622,189,13,11,0.16
6246,1,215.345,615,183,629,195,622,189,13,11,0.16
6246,2,215.345,400,306,413,316,407,311,13,10,0.16
6247,1,215.379,625,180,637,193,631,187,11,12,0.22
6247,2,215.379,393,312,403,323,398,318,10,10,0.11
6247,3,215.379,352,181,360,189,356,185,8,7,0.1
6248,1,215.414,498,347,508,356,503,351,10,9,0.14
6249,1,215.448,641,176,652,187,647,182,10,11,0.37
6250,1,215.483,462,337,471,346,466,341,8,9,0.33
6251,1,215.517,1051,386,1065,401,1058,394,14,14,0.13
6252,1,215.552,1051,386,1065,401,1058,394,14,14,0.13
6254,1,215.621,676,172,685,182,680,177,9,9,0.16
6254,2,215.621,485,310,494,317,490,313,9,7,0.12
6255,1,215.655,680,171,691,181,686,176,10,10,0.35
6256,1,215.69,488,377,498,387,493,382,9,10,0.74
6259,1,215.793,38,313,60,336,49,325,21,23,0.27
6259,2,215.793,55,277,64,285,60,281,8,7,0.14
6260,1,215.828,506,395,516,405,511,400,9,9,0.45
6261,1,215.862,515,401,523,411,519,406,8,9,0.6
6263,1,215.931,609,418,619,426,614,422,9,8,0.16
6264,1,215.966,609,418,619,426,614,422,9,8,0.16
6265,1,216.0,613,420,622,428,617,424,8,8,0.57
6265,2,216.0,546,418,554,427,550,422,7,9,0.53
6266,1,216.034,46,305,54,313,50,309,7,7,0.16
6266,2,216.034,619,422,630,433,624,428,11,11,0.13
6266,3,216.034,825,252,843,270,834,261,17,17,0.13
6267,1,216.069,564,427,573,436,569,431,8,9,0.16
6267,2,216.069,837,257,848,269,843,263,11,11,0.14
6268,1,216.103,889,226,897,235,893,231,8,9,0.13
6269,1,216.138,581,430,590,439,586,434,9,9,0.19
6270,1,216.172,581,430,590,439,586,434,9,9,0.21
6271,1,216.207,898,229,909,239,903,234,10,10,0.12
6272,1,216.241,876,266,893,285,885,276,16,19,0.23
6277,1,216.414,206,332,216,341,211,336,9,8,0.43
6279,1,216.483,915,271,933,292,924,282,18,20,0.19
6279,2,216.483,677,231,687,241,682,236,10,9,0.16
6280,1,216.517,671,239,681,249,676,244,10,10,0.15
6280,2,216.517,224,337,233,345,228,341,9,7,0.13
6281,1,216.552,230,338,239,348,234,343,9,9,0.18
6282,1,216.586,230,338,239,348,234,343,9,9,0.17
6285,1,216.69,255,365,263,374,259,369,8,8,0.25
6285,2,216.69,253,367,264,377,259,372,11,9,0.24
6286,1,216.724,638,280,649,291,644,286,11,10,0.59
6286,2,216.724,262,363,271,371,267,367,8,8,0.31
6291,1,216.897,611,456,622,466,617,461,10,10,0.14
6299,1,217.172,457,406,467,417,462,412,9,11,0.16
6300,1,217.207,892,259,902,269,897,264,9,9,0.1
6301,1,217.241,892,259,902,269,897,264,9,9,0.1
6303,1,217.31,607,412,622,428,615,420,14,16,0.23
6304,1,217.345,474,404,485,414,479,409,10,9,0.47
6308,1,217.483,638,382,650,396,644,389,12,13,0.16
6308,2,217.483,591,454,602,465,596,459,10,10,0.11
6311,1,217.586,389,225,398,233,393,229,8,8,0.31
6312,1059,217.621,389,225,398,233,393,229,8,7,0.31
6313,1,217.655,906,236,915,246,910,241,8,9,0.38
6314,1,217.69,559,456,566,464,562,460,7,8,0.19
6315,1,217.724,441,376,452,387,446,381,10,11,0.17
6316,1,217.759,452,372,460,381,456,376,8,9,0.28
6316,2,217.759,877,239,886,249,881,244,8,10,0.1
6317,1,217.793,622,472,632,482,627,477,9,10,0.21
6318,1,217.828,622,472,632,482,627,477,9,10,0.22
6321,1,217.931,614,473,622,482,618,477,8,8,0.26
6321,2,217.931,333,225,344,235,339,230,11,9,0.16
6322,1,217.966,611,473,621,482,616,477,9,9,0.48
6323,1,218.0,611,473,620,481,615,477,9,8,0.31
6324,1066,218.034,611,473,620,481,615,477,9,8,0.31
6325,1,218.069,541,263,549,271,545,267,8,7,0.11
6327,1,218.138,605,462,618,477,611,470,12,14,0.17
6327,2,218.138,540,268,551,276,546,272,10,7,0.12
6331,1,218.276,531,277,542,286,536,282,10,8,0.11
6332,1,218.31,950,398,960,409,955,404,10,11,0.5
6332,2,218.31,529,277,539,286,534,281,9,8,0.43
6333,1,218.345,527,276,536,285,532,281,8,8,0.24
6350,1,218.931,122,238,133,249,127,244,10,11,0.1
6351,1,218.966,489,323,496,331,493,327,7,8,0.11
6352,1,219.0,528,392,537,401,533,396,8,8,0.15
6354,1,219.069,527,389,536,397,532,393,8,8,0.12
6357,1,219.172,558,333,582,355,570,344,23,21,0.11
6362,1,219.345,735,407,745,417,740,412,10,10,0.44
6363,1,219.379,680,434,691,445,685,439,11,10,0.28
6364,1,219.414,680,434,692,445,686,440,11,10,0.17
6365,1,219.448,680,434,692,445,686,440,11,11,0.13
6366,1,219.483,680,434,692,445,686,440,11,11,0.13
6367,1,219.517,813,452,825,463,819,458,11,10,0.18
6368,1,219.552,813,452,824,463,819,458,11,10,0.16
6372,1,219.69,1079,291,1089,299,1084,295,10,8,0.19
6373,1,219.724,1079,291,1089,299,1084,295,10,8,0.19
6382,1,220.034,598,361,608,371,603,366,10,9,0.1
6383,1,220.069,614,210,624,218,619,214,9,8,0.21
6384,1,220.103,614,210,624,218,619,214,9,8,0.21
6397,1,220.552,1036,295,1046,304,1041,299,9,9,0.29
6403,1,220.759,4,351,12,362,8,356,8,10,0.19
6403,2,220.759,693,417,702,425,698,421,8,7,0.16
6405,1,220.828,1,350,11,362,6,356,10,11,0.11
6409,1,220.966,842,287,853,297,847,292,10,9,0.24
6409,2,220.966,970,301,982,313,976,307,11,11,0.11
6419,1,221.31,912,300,924,312,918,306,11,12,0.12
6424,1,221.483,891,297,901,307,896,302,9,9,0.3
6425,1,221.517,886,296,897,308,891,302,11,11,0.16
6426,1,221.552,886,296,897,308,891,302,11,11,0.16
6428,1,221.621,878,296,887,306,883,301,9,9,0.1
6435,1,221.862,236,392,244,400,240,396,8,7,0.1
6437,1,221.931,691,403,700,412,696,407,9,9,0.2
6438,1,221.966,693,402,703,412,698,407,9,9,0.36
6439,1073,222.0,693,402,703,412,698,407,9,9,0.34
6449,1,222.345,581,412,591,423,586,417,10,10,0.4
6450,1,222.379,709,403,718,413,713,408,8,9,0.19
6456,1,222.586,94,287,105,297,100,292,10,9,0.29
6456,2,222.586,589,424,600,436,594,430,11,11,0.16
6457,1075,222.621,95,288,105,297,100,292,10,9,0.35
6458,1075,222.655,95,288,105,297,100,292,10,9,0.35
6459,1075,222.69,95,288,105,297,100,292,9,9,0.27
6460,1075,222.724,95,288,105,297,100,292,9,9,0.37
6461,1,222.759,994,482,1007,494,1001,488,12,12,0.12
6463,1,222.828,94,288,104,296,99,292,9,8,0.16
6464,1,222.862,94,288,104,296,99,292,9,8,0.16
6466,1,222.931,255,378,264,387,259,383,8,9,0.23
6467,1,222.966,255,378,263,387,259,383,8,8,0.27
6468,1,223.0,255,379,262,387,258,383,7,8,0.14
6468,2,223.0,979,478,992,490,985,484,12,11,0.11
6469,1,223.034,255,379,262,387,258,383,7,8,0.14
6469,2,223.034,979,478,992,490,985,484,12,11,0.11
6470,1,223.069,1098,351,1107,363,1103,357,8,11,0.26
6471,1,223.103,1000,483,1010,493,1005,488,10,10,0.21
6473,1,223.172,1071,250,1081,260,1076,255,9,10,0.5
6474,1,223.207,1066,247,1077,259,1072,253,11,11,0.44
6475,1079,223.241,1066,247,1077,259,1072,253,11,11,0.38
6478,1,223.345,977,478,987,489,982,483,10,10,0.28
6478,2,223.345,1044,248,1054,260,1049,254,10,12,0.12
6479,1,223.379,977,478,987,489,982,483,10,10,0.27
6479,2,223.379,1044,248,1054,260,1049,254,10,12,0.1
6485,1,223.586,1013,254,1023,264,1018,259,9,9,0.15
6486,1,223.621,113,461,124,473,119,467,11,11,0.18
6486,2,223.621,1008,255,1019,265,1013,260,10,10,0.17
6490,1,223.759,1097,323,1107,335,1102,329,10,12,0.61
6491,1,223.793,1091,322,1104,334,1098,328,13,11,0.38
6492,1,223.828,1082,323,1094,333,1088,328,11,10,0.46
6499,1,224.069,39,288,48,297,43,292,8,8,0.12
6507,1,224.345,1027,322,1038,333,1033,328,11,11,0.2
6510,1,224.448,928,268,936,276,932,272,8,8,0.13
6511,1,224.483,928,268,936,276,932,272,8,8,0.13
6514,1,224.586,950,479,961,490,955,484,10,10,0.45
6515,1,224.621,950,479,961,490,956,485,10,10,0.22
6516,1,224.655,950,479,961,490,956,485,10,11,0.22
6517,1,224.69,951,479,963,490,957,484,12,11,0.24
6521,1,224.828,913,281,923,290,918,286,9,8,0.2
6522,1,224.862,746,344,756,354,751,349,9,9,0.14
6524,1,224.931,926,288,935,297,931,292,9,8,0.24
6525,1,224.966,926,288,935,297,931,292,9,8,0.27
6527,1,225.034,974,332,985,342,980,337,10,10,0.1
6528,1,225.069,972,336,983,347,977,341,10,11,0.55
6528,2,225.069,564,343,573,353,568,348,9,9,0.34
6532,1,225.207,66,316,75,325,71,320,8,8,0.14
6533,1,225.241,557,358,568,368,562,363,11,10,0.21
6544,1,225.621,1081,525,1090,534,1086,529,9,8,0.1
6545,1,225.655,1085,525,1094,535,1089,530,9,10,0.13
6548,1,225.759,1091,525,1103,536,1097,530,11,11,0.1
6549,1,225.793,541,430,552,440,547,435,11,9,0.37
6549,2,225.793,1093,525,1103,536,1098,530,10,11,0.33
6550,1,225.828,1094,525,1104,536,1099,530,10,11,0.29
6550,2,225.828,542,430,552,439,547,435,10,9,0.24
6551,1,225.862,542,431,552,440,547,436,10,8,0.2
6552,1,225.897,542,431,552,440,547,436,10,8,0.2
6553,1,225.931,540,430,549,439,544,435,9,8,0.2
6553,2,225.931,480,424,489,434,484,429,9,10,0.19
6556,1,226.034,508,424,519,435,514,429,11,11,0.43
6560,1,226.172,1100,434,1107,443,1103,438,7,9,0.34
6561,1093,226.207,1100,434,1107,443,1103,438,7,9,0.33
6562,1,226.241,1097,429,1107,440,1102,434,9,10,0.54
6564,1,226.31,953,286,964,295,958,291,10,9,0.16
6565,1,226.345,475,417,485,428,480,422,9,10,0.15
6566,1,226.379,472,418,482,428,477,423,9,9,0.55
6567,1095,226.414,472,418,482,428,477,423,9,9,0.55
6568,1,226.448,1087,480,1096,490,1092,485,9,9,0.29
6568,2,226.448,951,287,959,296,955,292,7,8,0.15
6569,1,226.483,655,397,668,410,662,404,12,13,0.11
6569,2,226.483,1090,480,1098,489,1094,485,8,9,0.1
6570,1,226.517,1067,525,1078,534,1072,530,10,9,0.4
6571,1,226.552,961,332,970,343,966,338,9,10,0.48
6572,1,226.586,489,349,500,362,494,356,10,12,0.14
6573,1,226.621,489,349,500,362,494,356,10,12,0.13
6574,1,226.655,496,350,506,363,501,357,10,13,0.12
6575,1,226.69,1091,536,1103,548,1097,542,12,11,0.3
6575,2,226.69,1090,536,1100,546,1095,541,10,10,0.14
6576,1,226.724,517,363,528,373,522,368,10,10,0.46
6585,1,227.034,144,445,152,454,148,450,8,8,0.28
6588,1,227.138,184,415,194,425,189,420,10,10,0.15
6589,1,227.172,184,415,194,425,189,420,10,10,0.15
6590,1,227.207,240,429,250,439,245,434,9,9,0.16
6595,1,227.379,948,563,959,575,953,569,11,11,0.23
6605,1,227.724,518,390,532,404,525,397,14,13,0.2
6605,2,227.724,840,509,849,520,844,515,9,10,0.16
6606,1,227.759,873,515,886,527,879,521,12,12,0.3
6611,1,227.931,721,501,729,509,725,505,8,8,0.23
6612,1,227.966,735,500,744,509,740,504,8,8,0.33
6614,1,228.034,282,350,294,363,288,357,12,13,0.38
6620,1,228.241,1001,477,1013,490,1007,483,12,12,0.11
6620,2,228.241,956,499,966,509,961,504,10,9,0.1
6629,1,228.552,818,457,826,465,822,461,8,8,0.18
6634,1,228.724,931,447,941,458,936,452,10,10,0.23
6659,1,229.586,1099,347,1108,358,1103,352,8,10,0.16
6662,1,229.69,869,396,881,408,875,402,12,11,0.19
6663,1,229.724,888,471,899,483,894,477,10,12,0.13
6666,1,229.828,860,472,871,483,865,477,11,11,0.21
6669,1,229.931,1092,371,1105,384,1099,377,12,12,0.27
6669,2,229.931,933,331,941,340,937,335,8,9,0.14
6669,3,229.931,320,432,332,444,326,438,11,12,0.12
6670,1,229.966,316,430,330,445,323,437,13,15,0.34
6671,1106,230.0,316,430,330,445,323,437,13,15,0.34
6672,1,230.034,919,333,927,341,923,337,8,8,0.2
6673,1,230.069,915,332,925,341,920,337,9,8,0.32
6674,1107,230.103,915,332,924,341,920,337,9,8,0.51
6675,1107,230.138,916,333,925,342,921,337,8,8,0.36
6676,1107,230.172,917,333,926,342,921,337,8,8,0.36
6677,1,230.207,919,334,929,343,924,339,9,9,0.14
6682,1,230.379,728,453,738,464,733,459,10,11,0.11
6683,1,230.414,728,453,738,464,733,459,10,11,0.1
6686,1,230.517,873,473,883,482,878,477,9,9,0.23
6687,1,230.552,873,473,883,482,878,477,9,9,0.22
6696,1,230.862,0,430,8,458,4,444,8,27,0.1
6699,1,230.966,0,433,9,459,4,446,9,25,0.13
6699,2,230.966,961,529,973,539,967,534,12,10,0.11
6700,1,231.0,966,528,977,538,972,533,10,10,0.14
6701,1,231.034,966,528,977,538,972,533,10,10,0.12
6703,1,231.103,975,529,986,539,980,534,10,10,0.37
6704,1,231.138,512,405,520,413,516,409,7,7,0.26
6705,1,231.172,518,406,525,414,522,410,7,8,0.16
6710,1,231.345,1086,419,1094,427,1090,423,8,8,0.11
6712,1,231.414,969,485,981,496,975,491,12,11,0.32
6713,1112,231.448,969,485,981,496,975,491,12,11,0.32
6715,1,231.517,287,425,298,436,293,431,10,10,0.14
6715,2,231.517,442,403,452,413,447,408,10,10,0.12
6716,1,231.552,443,403,453,413,448,408,10,9,0.23
6717,1,231.586,699,448,709,460,704,454,10,11,0.18
6717,2,231.586,698,348,706,356,702,352,7,8,0.13
6720,1,231.69,420,309,432,322,426,315,12,12,0.35
6721,1,231.724,1095,358,1107,394,1101,376,11,36,0.1
6722,1,231.759,1095,357,1107,395,1101,376,12,37,0.17
6724,1,231.828,229,399,238,409,233,404,8,10,0.48
6725,1114,231.862,229,399,238,409,233,404,8,10,0.47
6726,1,231.897,231,399,240,409,236,404,8,9,0.28
6727,1,231.931,444,403,452,411,448,407,8,8,0.17
6727,2,231.931,1030,529,1040,539,1035,534,10,9,0.12
6728,1,231.966,1030,529,1040,539,1035,534,10,9,0.13
6728,2,231.966,442,404,451,411,447,407,8,7,0.13
6729,1,232.0,1031,529,1041,539,1036,534,10,9,0.46
6730,1116,232.034,1031,528,1041,538,1036,533,10,9,0.36
6731,1116,232.069,1031,528,1041,538,1036,533,9,9,0.34
6732,1116,232.103,1031,528,1041,538,1036,533,9,9,0.25
6733,1,232.138,1030,528,1042,537,1036,532,11,9,0.12
6735,1,232.207,970,483,979,492,974,488,9,9,0.11
6742,1,232.448,422,450,433,461,427,456,10,11,0.12
6743,1,232.483,1096,554,1104,562,1100,558,7,7,0.3
6744,1118,232.517,1096,554,1104,562,1100,558,7,7,0.3
6747,1,232.621,1096,561,1107,575,1101,568,11,13,0.17
6747,2,232.621,1030,526,1041,536,1036,531,11,10,0.16
6748,1,232.655,1093,562,1106,576,1099,569,12,13,0.26
6748,2,232.655,585,433,595,442,590,437,9,8,0.18
6751,1,232.759,1036,526,1047,537,1042,531,11,10,0.61
6753,1,232.828,1041,529,1052,538,1047,534,10,9,0.14
6754,1,232.862,1044,530,1054,540,1049,535,10,9,0.1
6755,1,232.897,1044,530,1054,540,1049,535,10,9,0.1
6757,1,232.966,1050,532,1062,542,1056,537,11,10,0.28
6758,1,233.0,1090,384,1107,416,1098,400,16,32,0.43
6762,1,233.138,1097,391,1107,411,1102,401,10,20,0.22
6765,1,233.241,1095,428,1107,453,1101,440,12,24,0.22
6765,2,233.241,1072,539,1083,549,1078,544,11,9,0.15
6765,3,233.241,336,485,344,493,340,489,7,7,0.11
6766,1,233.276,1096,433,1107,452,1102,442,11,18,0.41
6767,1123,233.31,1096,433,1107,452,1102,443,11,18,0.42
6768,1,233.345,336,487,343,495,340,491,7,7,0.22
6769,1,233.379,1077,539,1089,550,1083,544,11,10,0.64
6770,1,233.414,1078,539,1091,550,1084,545,13,10,0.28
6771,1,233.448,1083,540,1094,552,1088,546,11,11,0.34
6781,1,233.793,788,360,797,369,793,364,8,8,0.11
6782,1,233.828,790,361,798,369,794,365,7,8,0.26
6783,1,233.862,791,361,799,370,795,365,7,8,0.2
6783,2,233.862,1092,603,1107,629,1099,616,14,26,0.11
